EQUIP_ID,EQUIP_DESCN,EQUIP_PARENT
1019-160-999-220,Site Services Equipment,1019-160-999
1019-160-999-250,Vehicles,1019-160-999
1019-160-999-270,Weighing Equipment,1019-160-999
1155-160,Customer Service Center,1155
1155-160-100,Bagging,1155-160
1155-160-111,Despatch Plant 1,1155-160
1155-160-300,Plant Air,1155-160
1155-160-310,Electrical Distribution,1155-160
1155-160-350,Stormwater,1155-160
1155-160-370,Roading and Grounds,1155-160
1155-160-430,Buildings General,1155-160
1155-160-450,Site General,1155-160
1155-160-999,Service Centre,1155-160
1155-160-999-010,"Agitators, Mixers or Blenders",1155-160-999
1155-160-999-030,Building or Structures,1155-160-999
1155-160-999-250,Vehicles,1155-160-999
1351-160,Customer Service Center,1351
1351-160-999,Service Centre,1351-160
1351-160-999-150,Mechanical Equipment,1351-160-999
1352-160,Customer Service Center,1352
1352-160-100,Bagging,1352-160
1352-160-111,Despatch Plant 1,1352-160
1352-160-300,Plant Air,1352-160
1352-160-310,Electrical Distribution,1352-160
1352-160-370,Roading and Grounds,1352-160
1352-160-430,Buildings General,1352-160
1352-160-440,Vehicles,1352-160
1352-160-999,Service Centre,1352-160
1352-160-999-010,"Agitators, Mixers or Blenders",1352-160-999
1352-160-999-030,Building or Structures,1352-160-999
1352-160-999-150,Mechanical Equipment,1352-160-999
1352-160-999-250,Vehicles,1352-160-999
1354-160,Customer Service Center,1354
1354-160-100,Bagging,1354-160
1354-160-111,Despatch Plant 1,1354-160
1354-160-300,Plant Air,1354-160
1354-160-310,Electrical Distribution,1354-160
1354-160-350,Stormwater,1354-160
1354-160-430,Buildings General,1354-160
1354-160-430-030,Building or Structures,1354-160-430
1354-160-450,Site General,1354-160
1354-160-999,Service Centre,1354-160
1354-160-999-010,"Agitators, Mixers or Blenders",1354-160-999
1354-160-999-090,Electrical Equipment,1354-160-999
1354-160-999-150,Mechanical Equipment,1354-160-999
1354-160-999-170,"Pits, Sumps and Bunds",1354-160-999
1354-160-999-220,Site Services Equipment,1354-160-999
1354-160-999-250,Vehicles,1354-160-999
1355-160,Customer Service Center,1355
1355-160-100,Bagging,1355-160
1355-160-111,Despatch Plant 1,1355-160
1355-160-300,Plant Air,1355-160
1355-160-310,Electrical Distribution,1355-160
1355-160-350,Stormwater,1355-160
1355-160-430,Buildings General,1355-160
1355-160-450,Site General,1355-160
1355-160-999,Service Centre,1355-160
1355-160-999-010,"Agitators, Mixers or Blenders",1354-160-999
1355-160-999-030,Building or Structures,1355-160-999
1355-160-999-050,Conveying Equipment,1355-160-999
1355-160-999-090,Electrical Equipment,1355-160-999
1355-160-999-150,Mechanical Equipment,1355-160-999
1355-160-999-170,"Pits, Sumps and Bunds",1355-160-999
1355-160-999-220,Site Services Equipment,1355-160-999
1355-160-999-250,Vehicles,1355-160-999
1355-160-999-270,Weighing Equipment,1355-160-999
1621-160,Customer Service Center,1621
1621-160-111,Despatch Plant 1,1621-160
1621-160-300,Plant Air,1621-160
1621-160-310,Electrical Distribution,1621-160
1621-160-350,Stormwater,1621-160
1621-160-360,Effluent,1621-160
1621-160-370,Roading and Grounds,1621-160
1621-160-430,Buildings General,1621-160
1621-160-440,Vehicles,1621-160
1621-160-999,Service Centre,1621-160
1621-160-999-010,"Agitators, Mixers or Blenders",1621-160-999
1621-160-999-030,Building or Structures,1621-160-999
1621-160-999-150,Mechanical Equipment,1621-160-999
1621-160-999-250,Vehicles,1621-160-999
1645-160,Customer Service Center,1645
1645-160-020,Bulk storage,1645-160
1645-160-100,Bagging,1645-160
1645-160-111,Despatch Plant 1,1645-160
1645-160-300,Plant Air,1645-160
1645-160-310,Electrical Distribution,1645-160
1645-160-350,Stormwater,1645-160
1645-160-360,Effluent,1645-160
1645-160-370,Roading and Grounds,1645-160
1645-160-430,Buildings General,1645-160
1645-160-999-010,"Agitators, Mixers or Blenders",1621-160-999
1645-160-999-030,Building or Structures,1621-160-999
1645-160-999-050,Conveying Equipment,1621-160-999
1645-160-999-090,Electrical Equipment,1621-160-999
1645-160-999-170,"Pits, Sumps and Bunds",1621-160-999
1645-160-999-220,Site Services Equipment,1621-160-999
1645-160-999-250,Vehicles,1621-160-999
1645-160-999-260,"Vessels, Tanks, Hoppers",1621-160-999
1645-160-999-270,Weighing Equipment,1621-160-999
1646-160,Customer Service Center,1646
1646-160-010,Bulk Material - Intake,1646-160
1646-160-100,Bagging,1646-160
1646-160-111,Despatch Plant 1,1646-160
1646-160-300,Plant Air,1646-160
1646-160-370,Roading and Grounds,1646-160
1646-160-430,Buildings General,1646-160
1646-160-450,Site General,1646-160
1646-160-999-010,"Agitators, Mixers or Blenders",1621-160-999
1646-160-999-030,Building or Structures,1621-160-999
1646-160-999-090,Electrical Equipment,1621-160-999
1646-160-999-170,"Pits, Sumps and Bunds",1621-160-999
1646-160-999-220,Site Services Equipment,1621-160-999
1646-160-999-250,Vehicles,1621-160-999
1710-160,Customer Service Center,1710
1710-160-440,Vehicles,1710-160
1710-160-440-250,Vehicles,1710-160-440
1710-160-999,Service Centre,1710-160
1710-160-999-030,Building or Structures,1710-160-999
1710-160-999-050,Conveying Equipment,1710-160-999
1710-160-999-150,Mechanical Equipment,1710-160-999
1710-160-999-170,"Pits, Sumps and Bunds",1710-160-999
1710-160-999-190,Pumps,1710-160-999
1710-160-999-250,Vehicles,1710-160-999
1715-160,Customer Service Center,1715
1715-160-111,Despatch Plant #1,1715-160
1715-160-111-030,Building or Structures,1715-160-111
1715-160-111-050,Conveying Equipment,1715-160-111
1715-160-111-070,"Disintegrators, Crushers, Grinders",1715-160-111
1715-160-111-090,Electrical Equipment,1715-160-111
1715-160-111-150,Mechanical Equipment,1715-160-111
1715-160-111-210,Separating Equipment,1715-160-111
1715-160-111-260,"Vessels, Tanks, Hoppers",1715-160-111
1715-160-111-270,Weighing Equipment,1715-160-111
1715-160-300,Plant Air,1715-160
1715-160-300-040,"Compressors, Blowers, Fans",1715-160-300
1715-160-310,Electrical Distribution,1715-160
1715-160-310-090,Electrical Equipment,1715-160-310
1715-160-350,Stormwater,1715-160
1715-160-350-160,Piping Systems,1715-160-350
1715-160-350-170,"Pits, Sumps and Bunds",1715-160-350
1715-160-360,Effluent,1715-160
1715-160-360-160,Piping Systems,1715-160-360
1715-160-360-190,Pumps,1715-160-360
1715-160-370,Roading and Grounds,1715-160
1715-160-370-225,Site Safety Equipment,1715-160-370
1715-160-430,Buildings General,1715-160
1715-160-430-030,Building or Structures,1715-160-430
1715-160-430-090,Electrical Equipment,1715-160-430
1715-160-440,Vehicles,1715-160
1715-160-440-250,Vehicles,1715-160-440
1715-160-450,Site General,1715-160
1715-160-450-225,Site Safety Equipment,1715-160-450
2200-160,Customer Service Center,2200
2200-160-010,Bulk Material - Intake,2200-160
2200-160-100,Bagging 1T Line,2200-160
2200-160-101,Bagging 20kg Line,2200-160
2200-160-110,Despatch Plant 1,2200-160
2200-160-300,Plant Air,2200-160
2200-160-310,Electrical Distribution,2200-160
2200-160-350,Stormwater,2200-160
2200-160-360,Effluent,2200-160
2200-160-370,Roading and Grounds,2200-160
2200-160-430,Buildings General,2200-160
2200-160-440,Vehicles,2200-160
2200-160-450,Site General,2200-160
2201-070,Customer Service Center,2201
2201-070-420,Administration,2201-070
2201-070-420-030,Building or Structures,2201-070-420
2201-080,Acid Plant,2201
2201-080-010,Raw Material Intake,2201-080
2201-080-010-030,Building or Structures,2201-080-010
2201-080-010-050,Conveying Equipment,2201-080-010
2201-080-010-130,Lifting Equipment,2201-080-010
2201-080-120,Sulphur Melting,2201-080
2201-080-120-010,"Agitators, Mixers or Blenders",2201-080-120
2201-080-120-030,Building or Structures,2201-080-120
2201-080-120-100,Exchangers,2201-080-120
2201-080-120-160,Piping Systems,2201-080-120
2201-080-120-190,Pumps,2201-080-120
2201-080-120-210,Separating Equipment,2201-080-120
2201-080-120-260,"Vessels, Tanks, Hoppers",2201-080-120
2201-080-130,Sulphur Priller,2201-080
2201-080-130-030,Building or Structures,2201-080-130
2201-080-130-160,Piping Systems,2201-080-130
2201-080-130-190,Pumps,2201-080-130
2201-080-130-210,Separating Equipment,2201-080-130
2201-080-130-260,"Vessels, Tanks, Hoppers",2201-080-130
2201-080-150,Boiler  System,2201-080
2201-080-150-160,Piping Systems,2201-080-150
2201-080-150-190,Pumps,2201-080-150
2201-080-150-200,Rotating Equipment,2201-080-150
2201-080-150-230,Steam Equipment,2201-080-150
2201-080-150-240,Valves,2201-080-150
2201-080-150-260,"Vessels, Tanks, Hoppers",2201-080-150
2201-080-160,Sulphur gas system,2201-080
2201-080-160-040,"Compressors, Blowers, Fans",2201-080-160
2201-080-160-100,Exchangers,2201-080-160
2201-080-160-160,Piping Systems,2201-080-160
2201-080-160-260,"Vessels, Tanks, Hoppers",2201-080-160
2201-080-170,Acid system,2201-080
2201-080-170-100,Exchangers,2201-080-170
2201-080-170-150,Mechanical Equipment,2201-080-170
2201-080-170-160,Piping Systems,2201-080-170
2201-080-170-190,Pumps,2201-080-170
2201-080-170-260,"Vessels, Tanks, Hoppers",2201-080-170
2201-080-180,Acid Plant other,2201-080
2201-080-180-030,Building or Structures,2201-080-180
2201-080-180-090,Electrical Equipment,2201-080-180
2201-080-180-120,Instrumentation and Automation,2201-080-180
2201-080-180-130,Lifting Equipment,2201-080-180
2201-080-180-150,Mechanical Equipment,2201-080-180
2201-080-180-250,Vehicles,2201-080-180
2201-080-300,Plant Air,2201-080
2201-080-300-040,"Compressors, Blowers, Fans",2201-080-300
2201-080-300-080,Driers,2201-080-300
2201-080-300-120,Instrumentation and Automation,2201-080-300
2201-080-300-160,Piping Systems,2201-080-300
2201-080-300-260,"Vessels, Tanks, Hoppers",2201-080-300
2201-080-310,Electrical Distribution,2201-080
2201-080-310-090,Electrical Equipment,2201-080-310
2201-080-310-120,Instrumentation and Automation,2201-080-310
2201-080-320,Saltwater intake,2201-080
2201-080-320-030,Building or Structures,2201-080-320
2201-080-320-090,Electrical Equipment,2201-080-320
2201-080-320-160,Piping Systems,2201-080-320
2201-080-320-190,Pumps,2201-080-320
2201-080-320-210,Separating Equipment,2201-080-320
2201-080-340,Townwater,2201-080
2201-080-340-160,Piping Systems,2201-080-340
2201-080-350,Stormwater,2201-080
2201-080-350-190,Pumps,2201-080-350
2201-080-370,Roading and Grounds,2201-080
2201-080-370-220,Site Services Equipment,2201-080-370
2201-080-440,Vehicles,2201-080
2201-080-440-250,Vehicles,2201-080-440
2201-080-440-260,"Vessels, Tanks, Hoppers",2201-080-440
2201-090,Rockstore,2201
2201-090-010,Raw Material Intake,2201-090
2201-090-010-030,Building or Structures,2201-090-010
2201-090-010-050,Conveying Equipment,2201-090-010
2201-090-010-130,Lifting Equipment,2201-090-010
2201-090-010-150,Mechanical Equipment,2201-090-010
2201-090-010-260,"Vessels, Tanks, Hoppers",2201-090-010
2201-090-010-270,Weighing Equipment,2201-090-010
2201-090-050,Milled Rock other,2201-090
2201-090-050-090,Electrical Equipment,2201-090-050
2201-090-050-120,Instrumentation and Automation,2201-090-050
2201-090-310,Electrical Distribution,2201-090
2201-090-310-090,Electrical Equipment,2201-090-310
2201-090-310-120,Instrumentation and Automation,2201-090-310
2201-090-340,Townwater,2201-090
2201-090-340-160,Piping Systems,2201-090-340
2201-090-370,Roading and Grounds,2201-090
2201-090-370-220,Site Services Equipment,2201-090-370
2201-100,Acidulation,2201
2201-100-010,Raw Material Intake,2201-100
2201-100-010-050,Conveying Equipment,2201-100-010
2201-100-010-130,Lifting Equipment,2201-100-010
2201-100-030,Rock Blending,2201-100
2201-100-030-050,Conveying Equipment,2201-100-030
2201-100-030-070,"Disintegrators, Crushers, Grinders",2201-100-030
2201-100-030-090,Electrical Equipment,2201-100-030
2201-100-030-260,"Vessels, Tanks, Hoppers",2201-100-030
2201-100-040,Rock Grinding,2201-100
2201-100-040-040,"Compressors, Blowers, Fans",2201-100-040
2201-100-040-050,Conveying Equipment,2201-100-040
2201-100-040-070,"Disintegrators, Crushers, Grinders",2201-100-040
2201-100-040-080,Driers,2201-100-040
2201-100-040-150,Mechanical Equipment,2201-100-040
2201-100-040-210,Separating Equipment,2201-100-040
2201-100-040-260,"Vessels, Tanks, Hoppers",2201-100-040
2201-100-150,Boiler  System,2201-100
2201-100-150-160,Piping Systems,2201-100-150
2201-100-190,Den and Mixer,2201-100
2201-100-190-010,"Agitators, Mixers or Blenders",2201-100-190
2201-100-190-040,"Compressors, Blowers, Fans",2201-100-190
2201-100-190-050,Conveying Equipment,2201-100-190
2201-100-190-150,Mechanical Equipment,2201-100-190
2201-100-190-190,Pumps,2201-100-190
2201-100-190-260,"Vessels, Tanks, Hoppers",2201-100-190
2201-100-200,Acid Dilution,2201-100
2201-100-200-160,Piping Systems,2201-100-200
2201-100-200-190,Pumps,2201-100-200
2201-100-200-260,"Vessels, Tanks, Hoppers",2201-100-200
2201-100-210,Granulation,2201-100
2201-100-210-010,"Agitators, Mixers or Blenders",2201-100-210
2201-100-210-050,Conveying Equipment,2201-100-210
2201-100-210-070,"Disintegrators, Crushers, Grinders",2201-100-210
2201-100-210-150,Mechanical Equipment,2201-100-210
2201-100-210-190,Pumps,2201-100-210
2201-100-210-210,Separating Equipment,2201-100-210
2201-100-210-260,"Vessels, Tanks, Hoppers",2201-100-210
2201-100-220,HFA Scrubbing,2201-100
2201-100-220-040,"Compressors, Blowers, Fans",2201-100-220
2201-100-220-150,Mechanical Equipment,2201-100-220
2201-100-220-160,Piping Systems,2201-100-220
2201-100-220-190,Pumps,2201-100-220
2201-100-220-260,"Vessels, Tanks, Hoppers",2201-100-220
2201-100-230,HFA Hygene,2201-100
2201-100-230-040,"Compressors, Blowers, Fans",2201-100-230
2201-100-230-160,Piping Systems,2201-100-230
2201-100-230-190,Pumps,2201-100-230
2201-100-230-260,"Vessels, Tanks, Hoppers",2201-100-230
2201-100-250,Mixer Additives,2201-100
2201-100-250-050,Conveying Equipment,2201-100-250
2201-100-250-260,"Vessels, Tanks, Hoppers",2201-100-250
2201-100-260,Granualtion Additives,2201-100
2201-100-260-050,Conveying Equipment,2201-100-260
2201-100-260-130,Lifting Equipment,2201-100-260
2201-100-260-150,Mechanical Equipment,2201-100-260
2201-100-260-260,"Vessels, Tanks, Hoppers",2201-100-260
2201-100-270,Finished Products,2201-100
2201-100-270-050,Conveying Equipment,2201-100-270
2201-100-270-130,Lifting Equipment,2201-100-270
2201-100-270-150,Mechanical Equipment,2201-100-270
2201-100-280,Acidulation other,2201-100
2201-100-280-090,Electrical Equipment,2201-100-280
2201-100-280-120,Instrumentation and Automation,2201-100-280
2201-100-280-130,Lifting Equipment,2201-100-280
2201-100-290,Dust Extraction,2201-100
2201-100-290-040,"Compressors, Blowers, Fans",2201-100-290
2201-100-290-050,Conveying Equipment,2201-100-290
2201-100-290-150,Mechanical Equipment,2201-100-290
2201-100-290-210,Separating Equipment,2201-100-290
2201-100-300,Plant Air,2201-100
2201-100-300-160,Piping Systems,2201-100-300
2201-100-310,Electrical Distribution,2201-100
2201-100-310-090,Electrical Equipment,2201-100-310
2201-100-310-120,Instrumentation and Automation,2201-100-310
2201-100-340,Townwater,2201-100
2201-100-340-160,Piping Systems,2201-100-340
2201-100-360,Effluent,2201-100
2201-100-360-240,Valves,2201-100-360
2201-100-360-260,"Vessels, Tanks, Hoppers",2201-100-360
2201-100-370,Roading and Grounds,2201-100
2201-100-370-220,Site Services Equipment,2201-100-370
2201-100-430,Buildings General,2201-100
2201-100-430-030,Building or Structures,2201-100-430
2201-100-440,Vehicles,2201-100
2201-100-440-250,Vehicles,2201-100-440
2201-110,Despatch,2201
2201-110-060,Despatch Infeed,2201-110
2201-110-060-050,Conveying Equipment,2201-110-060
2201-110-060-070,"Disintegrators, Crushers, Grinders",2201-110-060
2201-110-060-150,Mechanical Equipment,2201-110-060
2201-110-060-260,"Vessels, Tanks, Hoppers",2201-110-060
2201-110-070,Despatch Screening,2201-110
2201-110-070-050,Conveying Equipment,2201-110-070
2201-110-070-150,Mechanical Equipment,2201-110-070
2201-110-070-210,Separating Equipment,2201-110-070
2201-110-070-260,"Vessels, Tanks, Hoppers",2201-110-070
2201-110-080,Despatch Blending,2201-110
2201-110-080-010,"Agitators, Mixers or Blenders",2201-110-080
2201-110-080-040,"Compressors, Blowers, Fans",2201-110-080
2201-110-080-050,Conveying Equipment,2201-110-080
2201-110-080-190,Pumps,2201-110-080
2201-110-080-260,"Vessels, Tanks, Hoppers",2201-110-080
2201-110-090,Despatch Outfeed,2201-110
2201-110-090-050,Conveying Equipment,2201-110-090
2201-110-090-150,Mechanical Equipment,2201-110-090
2201-110-090-210,Separating Equipment,2201-110-090
2201-110-090-260,"Vessels, Tanks, Hoppers",2201-110-090
2201-110-090-270,Weighing Equipment,2201-110-090
2201-110-100,Bagging,2201-110
2201-110-100-010,"Agitators, Mixers or Blenders",2201-110-100
2201-110-100-050,Conveying Equipment,2201-110-100
2201-110-100-070,"Disintegrators, Crushers, Grinders",2201-110-100
2201-110-100-150,Mechanical Equipment,2201-110-100
2201-110-100-210,Separating Equipment,2201-110-100
2201-110-100-260,"Vessels, Tanks, Hoppers",2201-110-100
2201-110-110,Despatch other,2201-110
2201-110-110-090,Electrical Equipment,2201-110-110
2201-110-110-120,Instrumentation and Automation,2201-110-110
2201-110-110-150,Mechanical Equipment,2201-110-110
2201-110-300,Plant Air,2201-110
2201-110-300-160,Piping Systems,2201-110-300
2201-110-310,Electrical Distribution,2201-110
2201-110-310-090,Electrical Equipment,2201-110-310
2201-110-310-120,Instrumentation and Automation,2201-110-310
2201-110-340,Townwater,2201-110
2201-110-340-160,Piping Systems,2201-110-340
2201-110-370,Roading and Grounds,2201-110
2201-110-370-220,Site Services Equipment,2201-110-370
2201-110-430,Buildings General,2201-110
2201-110-430-030,Building or Structures,2201-110-430
2201-110-440,Vehicles,2201-110
2201-110-440-250,Vehicles,2201-110-440
2201-120,Site,2201
2201-120-340,Townwater,2201-120
2201-120-340-160,Piping Systems,2201-120-340
2201-120-350,Stormwater,2201-120
2201-120-350-160,Piping Systems,2201-120-350
2201-120-360,Effluent,2201-120
